5,71,0.0,1296291483.02942
5,48,0.0,1298128067.61391
5,1442,0.0,1298146050.01677
5,41,0.0,1298169867.27033
5,1538,0.0,1371509522.09401
5,1457,0.0,1302534403.24766
6,75,0.0,1293643257.60649
6,621,0.0,1404152786.92767
6,622,0.0,1405610165.87775
7,48,0.0,1298874964.12214
8,1776,4.0,1302335098.12836
9,489,4.0,1307332314.4254
9,1415,4.0,1307332406.63635
9,52,8.0,1306820448.06826
9,1357,8.0,1303809801.62217
12,623,4.0,1292935948.10307
12,257,0.0,1293448479.2438
12,624,0.0,1293994479.85825
12,625,0.0,1302027410.92431
12,626,4.0,1302082638.35105
12,497,0.0,1304632429.08472
12,607,0.0,1304632735.45239
12,125,0.0,1304661079.81366
12,628,0.0,1304978330.71707
12,629,0.0,1306782389.82588
12,630,4.0,1306782934.18831
12,631,0.0,1307117081.95637
12,527,4.0,1307376516.16748
12,632,0.0,1307434527.77049
12,635,4.0,1307626023.7975
12,636,0.0,1307801864.6767
12,639,0.0,1308245332.49199
12,640,0.0,1309334581.73972
12,641,4.0,1309344051.7888
12,643,0.0,1309672885.69551
12,645,0.0,1309903639.09899
12,647,0.0,1310161594.55051
12,649,0.0,1311078731.00122
12,540,0.0,1311197118.12336
12,651,0.0,1311888076.71029
12,652,0.0,1312229850.25844
12,654,0.0,1312828200.59079
12,655,0.0,1312828234.22481
12,612,4.0,1312910715.33995
12,657,4.0,1312967975.85591
12,206,0.0,1313489996.44196
12,658,0.0,1313707374.55923
12,659,0.0,1313739761.86248
12,660,0.0,1313782997.98035
12,661,0.0,1314005826.32261
12,663,0.0,1314197929.8037
12,665,0.0,1314468916.34233
12,666,0.0,1314469330.32543
12,165,0.0,1314614597.45504
12,667,0.0,1314714481.36728
12,670,4.0,1314785571.28579
12,219,4.0,1315002375.69837
12,674,0.0,1315761202.4703
12,676,0.0,1315900901.79193
12,677,0.0,1316108705.26651
12,678,0.0,1316115885.14145
12,679,4.0,1317331251.70246
12,17,0.0,1316370789.31937
12,680,0.0,1316534255.05056
12,681,0.0,1316626238.72845
12,682,8.0,1317205991.63175
12,686,0.0,1318322723.26324
12,687,0.0,1318609449.08457
12,688,0.0,1318769759.81642
12,169,4.0,1318934839.90129
12,549,0.0,1319780903.87288
12,691,4.0,1333915764.43392
12,693,0.0,1320145008.83567
12,694,0.0,1320145019.74568
12,695,0.0,1320145147.68026
12,696,0.0,1320313837.25207
12,167,0.0,1320711507.56228
12,25,4.0,1320952688.05671
12,700,0.0,1321431015.84491
12,701,0.0,1321635483.06924
12,342,0.0,1321833232.93929
12,703,0.0,1322074416.54844
12,704,4.0,1324374326.17475
12,705,0.0,1322593606.06451
12,707,4.0,1322825084.13806
12,708,0.0,1322894645.56179
12,709,4.0,1323157366.60339
12,710,0.0,1323358140.33606
12,712,4.0,1323976888.10568
12,713,4.0,1327024069.41695
12,714,0.0,1324123115.63137
12,716,0.0,1324287280.62527
12,280,0.0,1324490168.87022
12,717,0.0,1324667478.3448
12,720,0.0,1324994362.45163
12,721,0.0,1325537086.44822
12,398,4.0,1325778652.77732
12,723,0.0,1325937232.68586
12,552,4.0,1329579518.25187
12,726,0.0,1326816436.94279
12,727,0.0,1327094894.80382
12,730,4.0,1327427230.95085
12,731,0.0,1328441260.02598
12,732,4.0,1328955163.28447
12,733,0.0,1328911252.73954
12,734,0.0,1329168781.96266
12,356,0.0,1329203360.77083
12,735,4.0,1329403383.6241
12,736,0.0,1329485837.38252
12,737,0.0,1329485873.32364
12,738,0.0,1329641304.62532
12,739,0.0,1329737805.39002
12,740,0.0,1329781153.75989
12,152,4.0,1330623953.96268
12,743,0.0,1330688017.22777
12,745,0.0,1331589094.82247
12,747,0.0,1331738558.79267
12,748,0.0,1331927407.1112
12,749,0.0,1332192131.55518
12,751,0.0,1332317702.71363
12,182,0.0,1332969727.0028
12,379,4.0,1397457205.6449
12,753,0.0,1333095146.98039
12,754,4.0,1333133292.28525
12,755,0.0,1333400613.67476
12,756,0.0,1333826780.96341
12,757,0.0,1334132142.30499
12,758,4.0,1334149457.23369
12,760,0.0,1334149679.03137
12,194,0.0,1334160263.26971
12,761,4.0,1335466719.39386
12,762,4.0,1334593877.59763
12,764,4.0,1334734026.00164
12,766,0.0,1334817618.05718
12,768,0.0,1334857102.83683
12,770,0.0,1335106644.11677
12,772,0.0,1335346774.16776
12,774,4.0,1363587193.73366
12,775,0.0,1335967295.63353
12,776,0.0,1336023719.85473
12,779,0.0,1337027288.80205
12,781,8.0,1337632352.73522
12,782,0.0,1338059758.24894
12,784,0.0,1338586711.86684
12,787,4.0,1340028698.81216
12,788,4.0,1347989198.73379
12,792,0.0,1340050030.68924
12,793,0.0,1340363869.41807
12,794,0.0,1340887182.72998
12,263,0.0,1341043672.52884
12,264,4.0,1346890534.04278
12,797,0.0,1341392686.18389
12,798,4.0,1342284359.98422
12,801,0.0,1342819809.75236
12,802,4.0,1346759735.72315
12,803,8.0,1342643967.35251
12,804,0.0,1343721753.43858
12,805,4.0,1343947858.28923
12,560,0.0,1344023421.42893
12,806,0.0,1344231993.33291
12,807,0.0,1344374749.8899
12,808,0.0,1344375286.40691
12,809,4.0,1344194816.1968
