5	2842	1
5	17360	-1
5	122107	1
5	115910	1
5	7845	1
5	112123	-1
5	5761	1
5	111042	-1
5	57084	-1
5	16308	1
5	123048	1
5	2850	1
5	15979	-1
5	1682	1
5	4590	-1
5	1970	1
5	23510	1
5	33948	1
5	16971	1
5	48759	-1
5	57094	1
5	9979	1
5	5373	1
5	66467	-1
5	6296	-1
5	671	1
5	7062	-1
5	532	-1
5	1829	-1
5	33960	1
5	66466	-1
5	311	1
5	1003	-1
5	27216	1
5	4167	1
5	95668	1
5	3904	1
5	17396	1
5	8	-1
5	4726	1
5	2183	-1
5	14126	1
5	92135	-1
5	9343	-1
5	1296	1
5	57087	1
5	97330	1
5	3876	-1
5	116166	-1
5	155	1
5	11818	1
5	16993	1
5	1492	1
7	14297	1
7	7415	1
18	3915	1
18	15505	-1
18	21258	1
18	155	-1
20	2914	1
20	1296	1
20	14675	1
20	7374	1
20	2040	1
20	6293	1
20	17412	1
20	24529	1
20	25	1
20	16094	1
20	10808	1
20	21249	1
20	3864	1
20	12978	1
20	10235	1
20	4876	1
20	855	1
20	20543	1
20	37332	1
20	3241	1
20	20721	1
20	8518	1
20	16639	1
20	67512	1
20	4581	1
20	6286	1
20	1390	1
20	2677	1
20	12287	1
20	17216	1
20	2398	1
20	914	1
20	6783	1
20	3845	1
20	9663	1
20	671	1
20	857	1
20	459	1
20	6276	1
20	12366	1
20	10154	1
20	8568	1
20	7385	1
20	5674	1
20	1970	1
20	23423	1
20	264	1
20	19658	1
20	3321	1
20	1486	1
20	5734	1
20	13392	1
20	7846	1
20	5149	1
20	3626	1
20	15737	1
20	12507	1
20	33939	1
20	4181	1
20	3424	1
20	1378	1
20	4948	1
20	3176	1
20	2621	1
20	14539	1
20	79380	1
20	8427	1
20	2437	1
20	1285	1
20	22057	1
20	43044	1
20	19698	1
20	3103	1
20	430	1
20	4313	1
20	3375	1
20	9004	1
21	24529	1
21	1981	1
23	13603	-1
23	6488	1
23	8073	-1
23	10428	-1
23	21390	1
23	25595	1
23	1459	1
23	7460	-1
23	9716	1
23	3247	-1
23	28086	1
23	19416	1
23	111569	-1
23	1003	-1
23	3343	1
23	21570	1
23	106	1
23	413	1
23	8616	1
25	1120	-1
25	97931	-1
25	21736	-1
25	26200	-1
25	2332	1
25	2285	-1
25	23561	-1
25	16973	-1
25	23	-1
25	79412	-1
25	2337	-1
25	6712	-1
25	1905	1
25	4528	1
98336	3314	1
98336	1352	1
98336	11047	1
98336	1972	1
98336	6800	1
98336	17363	1
98336	33754	1
31	3176	-1
31	8684	-1
31	2839	-1
31	1894	1
31	161	-1
31	12955	-1
31	1787	1
31	1955	1
31	11349	-1
35	52899	-1
35	6911	1
35	1396	1
35	11716	-1
35	49301	-1
35	2157	1
35	1274	1
35	41417	1
35	7307	1
35	16762	1
35	1090	1
39	2279	1
39	1017	-1
39	11938	-1
39	413	1
39	20362	-1
39	1697	1
39	3244	-1
39	20676	-1
39	20824	1
39	4350	1
39	79	1
39	12100	1
41	3894	1
41	1955	1
41	876	1
41	14124	-1
41	10509	-1
41	28043	-1
41	24238	-1
65581	433	1
65581	4657	1
65581	2363	1
65581	24106	1
65581	24692	1
48	3174	1
48	1682	1
50	12184	1
50	9995	1
50	3894	1
50	5905	1
50	34415	1
50	4689	1
50	8790	1
50	1345	1
50	878	1
50	14535	1
52	715	1
52	1296	1
52	103695	-1
52	23	-1
52	9846	1
52	16973	1
52	7855	1
52	317	1
52	1480	1
52	106	1
52	1095	1
52	1118	-1
52	1650	1
52	2339	1
52	58764	-1
52	92165	-1
56	453	1
57	15275	-1
57	655	1
57	12060	-1
57	155	1
59	59681	1
59	12127	1
72	183	1
75	4044	1
32845	2279	-1
79	3749	1
79	14709	-1
79	56139	-1
79	4273	1
79	42788	-1
79	1120	1
79	21608	-1
79	36227	-1
79	4870	1
79	1002	1
79	366	1
79	21461	-1
79	1957	1
79	1352	-1
79	717	1
79	930	1
79	6713	1
79	2503	1
79	1652	-1
79	11716	-1
79	13116	1
79	2395	-1
79	715	1
79	21736	-1
79	1166	-1
79	49510	-1
79	42062	-1
79	27181	-1
88	4303	-1
88	1808	1
88	665	1
93	25	1
