5	17030	1
5	110770	-1
5	20741	1
5	4436	-1
5	532	-1
5	33931	1
5	112519	-1
5	3103	1
5	125657	1
5	1003	-1
5	11598	1
5	1638	1
5	4446	-1
5	4360	1
5	2677	1
5	29547	1
5	104810	-1
5	100401	1
5	2347	1
5	17102	1
5	33958	-1
5	1502	1
5	1829	-1
5	77267	-1
5	103474	-1
5	66466	-1
5	110700	-1
5	14124	-1
5	9071	1
5	27205	1
5	19229	1
5	103463	-1
5	106148	-1
5	3167	1
5	2772	1
5	3879	1
5	98532	-1
5	33936	1
5	3142	1
5	121484	1
5	118823	1
5	8	-1
5	124290	1
5	183	1
5	3763	1
5	57053	-1
98319	2292	1
18	16209	1
18	14520	1
18	3890	1
18	14184	-1
18	4169	1
18	11521	1
18	13514	1
18	7588	1
20	19682	1
20	3204	1
20	3890	1
20	1328	1
20	3844	1
20	21168	1
20	24307	1
20	6257	1
20	3561	1
20	8930	1
20	18569	1
20	1909	1
20	12320	1
20	1434	1
20	20759	1
20	3958	1
20	709	1
20	4167	1
20	4260	1
20	551	1
20	4485	1
20	1026	1
20	988	1
20	5592	1
20	60397	1
20	4542	1
20	363	1
20	3169	1
20	114385	1
20	1003	1
20	33943	1
20	25974	1
20	16639	1
20	58661	1
20	4528	1
20	2835	1
20	8658	1
20	28860	1
20	2283	1
20	3749	1
20	23251	1
20	2335	1
20	791	1
20	24917	1
20	67729	1
20	11648	1
20	1970	1
20	17059	1
20	9785	1
20	4356	1
20	46099	1
20	13944	1
20	1895	1
20	21616	1
20	6297	1
20	2854	1
20	20945	1
20	914	1
20	7234	1
20	14297	1
20	14767	1
20	9291	1
20	7460	1
20	39239	1
20	1456	1
20	3901	1
20	14904	1
23	3850	-1
23	11571	-1
23	52	-1
23	97915	-1
23	98779	-1
23	851	1
23	20	-1
23	1378	-1
23	1325	1
23	3161	1
23	4704	1
23	4080	1
23	8217	1
23	99513	1
24	25	1
25	3928	1
25	1494	-1
25	3253	-1
25	5410	-1
25	549	-1
25	97931	-1
25	1262	-1
25	1682	-1
25	129462	-1
25	4265	-1
25	1017	1
25	6712	-1
32798	1970	1
32798	14138	-1
32798	28915	-1
98336	3311	1
98336	8031	1
98336	112950	1
98336	3017	1
98336	77232	1
98336	17373	1
98336	27186	1
31	4542	1
31	16926	1
31	23532	1
31	17376	1
31	23259	1
35	11033	1
35	44421	-1
35	11716	-1
35	5166	1
35	1118	1
35	1782	1
35	79857	-1
35	1229	1
35	5377	1
39	4199	-1
39	3745	1
32809	1707	1
32809	35923	1
32809	3737	1
32809	12320	1
41	3894	1
41	2406	1
41	1120	-1
41	28043	-1
65581	3805	1
98349	744	1
65584	57466	1
48	3179	1
48	3176	1
48	14845	-1
48	183	1
48	15699	1
50	2271	1
50	6364	1
50	10967	1
50	19393	1
50	307	1
50	1486	1
50	21952	1
50	13788	1
50	14535	1
50	1916	1
50	13514	1
50	8790	1
50	12184	1
50	21461	1
52	1492	1
52	5051	1
52	17011	1
52	450	1
52	114987	-1
52	1274	1
52	2339	1
52	1313	1
52	14584	1
52	3879	1
52	4360	1
52	3194	1
52	3723	1
52	3845	1
52	27267	-1
52	1456	1
56	167	1
56	1817	1
56	7062	1
56	2401	1
56	3901	1
57	2738	1
57	155	1
57	3723	1
57	9053	1
57	33615	-1
57	44421	-1
57	15275	-1
57	16926	1
57	1456	-1
131132	17005	1
65602	7341	1
32842	1884	-1
32845	38553	-1
32845	39034	-1
79	1509	1
79	38368	-1
79	1510	1
79	433	1
79	4906	1
79	19887	-1
79	38534	-1
79	28251	-1
79	1166	-1
79	1820	-1
79	1682	-1
79	55657	-1
79	4381	1
79	2116	1
79	5396	1
79	46000	-1
79	6286	1
79	1812	1
79	689	1
79	1262	-1
79	29352	-1
79	4356	1
79	43222	-1
79	2503	1
79	18530	-1
79	661	1
32851	7063	1
88	4173	1
88	3861	1
88	4485	1
97	5639	1
32867	30708	1
102	77016	1
104	3244	1
104	2244	1
104	15861	1
104	7283	1
104	3241	1
