1,41,4.0,1289370556.80938
1,43,4.0,1296769494.33436
1,46,0.0,1297647973.79808
1,47,0.0,1297878331.02521
1,49,0.0,1298520615.60603
1,50,0.0,1298929715.26896
1,54,0.0,1305063765.32477
1,55,4.0,1305064402.40523
1,56,0.0,1305917102.03542
1,57,0.0,1305986186.63687
1,58,0.0,1306038669.98591
1,59,4.0,1306115047.86156
1,60,0.0,1306859587.38701
1,61,0.0,1306862212.02685
1,63,4.0,1307039032.73144
1,66,4.0,1307189946.0805
1,68,-8.0,1311132603.09446
1,28,8.0,1347122757.62889
1,70,8.0,1347122785.28266
1,71,8.0,1347122790.34528
1,77,4.0,1359344943.28567
1,42,4.0,1289370622.21473
1,45,8.0,1297570107.33404
1,52,8.0,1301898738.21734
1,53,4.0,1301898759.93158
1,72,8.0,1347122796.10978
1,73,8.0,1347122805.28953
1,74,4.0,1347122821.45838
1,75,4.0,1347122835.5166
1,79,8.0,1427727594.65585
1,29,8.0,1289555871.04233
1,141,4.0,1292823727.667
1,250,4.0,1398339622.6926
1,614,4.0,1307079072.36748
1,1442,0.0,1297807903.35418
1,3107,0.0,1408107476.22615
1,3122,4.0,1406129874.04564
1,5643,0.0,1374375181.35121
5,71,0.0,1296291483.02942
5,1442,0.0,1298146050.01677
5,41,0.0,1298169867.27033
5,1538,0.0,1371509522.09401
5,1457,0.0,1302534403.24766
6,75,0.0,1293643257.60649
6,621,0.0,1404152786.92767
6,622,0.0,1405610165.87775
7,503,4.0,1298665394.71677
8,1776,4.0,1302335098.12836
9,296,4.0,1305671511.38391
9,489,4.0,1307332314.4254
9,1415,4.0,1307332406.63635
9,52,8.0,1306820448.06826
9,1357,8.0,1303809801.62217
14,74,4.0,1307391980.11882
14,1869,4.0,1307544681.59784
14,2141,4.0,1307691837.56462
14,2613,4.0,1307695327.45359
14,2084,4.0,1308104940.75085
14,1604,4.0,1308385799.07441
14,649,0.0,1310488488.56809
14,1366,0.0,1310572254.97059
14,2529,4.0,1310919586.85787
14,1629,0.0,1311211458.45813
14,1549,4.0,1311221823.2865
14,640,0.0,1311239141.80587
14,2614,0.0,1311411130.55156
14,1859,4.0,1312295810.28344
14,2095,0.0,1312988168.30343
14,2615,0.0,1313379612.81422
14,2616,0.0,1313380545.28539
14,1794,4.0,1314593419.42195
14,2617,0.0,1318931414.77708
14,1979,0.0,1322220369.42766
14,1370,0.0,1325825527.02421
14,1980,-8.0,1325906245.6738
14,350,0.0,1329408256.19031
14,202,0.0,1329559879.53542
14,181,4.0,1338805829.57395
14,2618,0.0,1340108039.09031
14,2362,0.0,1340525835.39316
14,195,0.0,1341219048.31522
14,361,0.0,1341220002.9746
14,2619,0.0,1341330179.09165
14,368,0.0,1341402562.75828
14,2620,0.0,1341565594.85335
14,2272,0.0,1342275654.28416
14,335,4.0,1342433277.79097
14,188,0.0,1342489074.77909
14,1638,0.0,1342493877.52493
14,2621,4.0,1342842844.11206
14,531,0.0,1344531165.81015
14,206,4.0,1345195012.98545
14,1985,0.0,1346345799.2233
14,374,4.0,1351478498.37848
14,209,4.0,1351651113.23515
14,254,4.0,1351737368.25463
14,68,0.0,1307674012.1942
15,74,0.0,1304220444.81021
15,118,4.0,1304613174.06991
15,209,4.0,1305041840.55636
15,128,4.0,1305046073.26469
15,149,4.0,1305047506.27752
15,135,0.0,1305254510.62201
15,613,0.0,1305313719.82453
15,2011,0.0,1305613836.63214
15,276,0.0,1309037474.43113
15,286,0.0,1347078752.66526
16,468,0.0,1305140911.61573
16,143,0.0,1305911326.38417
16,209,4.0,1306432827.77186
16,203,4.0,1340142805.56028
16,132,4.0,1305294751.81919
16,157,0.0,1306452535.33786
23,2265,0.0,1337027126.72433
23,142,0.0,1339015673.18149
23,421,0.0,1339977792.00172
23,3078,0.0,1341316714.14212
23,2617,4.0,1341316729.09001
23,354,0.0,1341320987.17618
23,39,0.0,1341645017.64033
23,359,4.0,1342936020.18913
23,1935,4.0,1343959668.79544
23,3482,4.0,1336091890.67792
23,447,0.0,1345564786.75351
23,3435,0.0,1347318106.66362
23,3899,0.0,1347410377.72461
23,187,4.0,1341316737.7151
23,2623,0.0,1341352775.09157
23,3898,0.0,1346281525.49102
23,1762,0.0,1346281606.2335
23,286,0.0,1347935735.86735
24,388,0.0,1353435457.5317
24,421,4.0,1359307740.96194
24,1485,4.0,1347335090.32043
24,1646,4.0,1345405536.37484
24,1776,8.0,1345419047.89812
24,3399,0.0,1345322882.93595
24,3692,0.0,1345399395.71487
25,3024,0.0,1312382630.12013
25,2938,0.0,1312497761.40129
25,537,0.0,1312511151.88415
25,1364,0.0,1312787855.69252
25,2095,0.0,1312985706.10442
25,516,0.0,1313989813.7752
25,2034,0.0,1314031648.7417
25,548,4.0,1314045408.22547
25,318,4.0,1314418871.11552
25,1351,0.0,1314419237.73425
25,3157,4.0,1314734323.4348
25,165,0.0,1315614370.40454
25,314,4.0,1316878135.12542
25,177,4.0,1331778652.76706
25,1484,4.0,1318094598.24818
25,2081,0.0,1318453843.44901
25,181,4.0,1320021876.52184
25,1295,0.0,1320791647.69601
25,167,0.0,1320799249.51795
25,694,4.0,1320881948.87846
25,2617,0.0,1320950159.47142
25,162,0.0,1320953497.51033
25,3158,0.0,1321152935.02632
25,3159,0.0,1321373838.51052
25,3077,0.0,1322340928.69814
25,3160,0.0,1323224000.69634
25,2182,0.0,1326155349.5517
25,3094,0.0,1326825804.19232
25,3161,0.0,1328331817.63915
25,2109,0.0,1328569516.3602
25,1676,4.0,1329229990.46952
25,1762,8.0,1337873203.45208
25,421,-8.0,1347409555.77566
25,614,4.0,1337874616.65777
25,170,4.0,1337874683.9372
25,160,4.0,1337874696.02356
25,601,4.0,1337874715.34788
25,254,4.0,1337874755.47842
25,3163,-8.0,1346963442.34213
25,1315,-8.0,1319068939.37778
25,281,8.0,1337872386.40797
25,188,8.0,1337872521.98737
25,1441,8.0,1337873236.85038
25,208,8.0,1337873368.65604
25,227,4.0,1337874112.56857
25,3162,4.0,1337874606.14965
25,37,-8.0,1347372415.34755
25,166,4.0,1326374874.94083
25,176,0.0,1346210081.675
25,184,-8.0,1348521372.2422
25,189,-8.0,1347278724.28701
25,193,0.0,1347416073.44176
25,226,-4.0,1394681585.56522
25,230,-8.0,1346749030.68518
25,231,-8.0,1351188528.16039
25,285,-8.0,1346228247.95557
25,585,-8.0,1364313077.34564
25,676,0.0,1321244897.51851
25,708,0.0,1322976194.17095
25,728,-8.0,1346916202.22848
25,1265,0.0,1359081925.4041
25,1326,-8.0,1346747163.77447
25,1376,0.0,1326125845.85753
25,1391,-8.0,1346889659.92944
25,1403,-8.0,1406385565.36248
25,1409,-8.0,1348097786.87746
25,1564,-8.0,1359082036.44984
25,1935,-4.0,1347119242.00517
25,1939,4.0,1328659544.24406
25,1940,4.0,1324695937.95874
25,1971,-8.0,1350119723.08303
25,2245,-8.0,1350693050.16154
25,2253,0.0,1401633577.84038
25,2275,-8.0,1346262224.76575
25,2798,-8.0,1421954364.43671
25,3104,0.0,1407403262.74657
25,3107,-4.0,1399260670.13428
25,3280,-8.0,1348236019.06442
25,3399,8.0,1341270929.4765
25,3405,-8.0,1378688318.15447
25,4322,0.0,1347903414.34914
26,3308,0.0,1330748683.39832
26,3522,4.0,1331157779.85936
26,3313,0.0,1332543899.88063
26,3523,4.0,1333339156.14724
26,3213,0.0,1333603739.03382
26,3524,0.0,1333754008.63497
26,3525,0.0,1334181488.21668
26,1364,0.0,1334641504.32019
26,189,0.0,1334983047.89283
26,1957,-8.0,1335926958.92453
26,3368,4.0,1335996863.41812
26,3526,4.0,1336612140.33414
26,261,0.0,1336705451.98808
26,3527,0.0,1336708453.14919
26,3528,0.0,1336787635.72457
26,182,0.0,1336849604.90177
26,1927,0.0,1337097493.93729
26,3006,0.0,1337107400.07813
26,3529,4.0,1337302469.89185
26,2072,4.0,1337460425.63705
26,3465,0.0,1337667813.68501
26,335,0.0,1338008713.13093
26,1374,4.0,1338857241.01643
26,3206,4.0,1339263338.54362
26,218,4.0,1342641136.6182
26,3417,4.0,1339646086.57559
26,362,4.0,1340703854.35817
26,3423,-4.0,1340744146.97941
26,3530,0.0,1340764419.91066
26,181,0.0,1340826647.79057
26,188,4.0,1341347696.38283
26,1678,0.0,1341851387.36559
26,184,0.0,1341963855.6008
26,3470,4.0,1342055844.40024
26,746,4.0,1342726756.6752
26,531,4.0,1342766465.07205
26,1770,0.0,1342980106.72566
26,201,0.0,1343189898.69451
26,3531,0.0,1344297756.9815
26,195,4.0,1344326693.56437
26,231,4.0,1377463892.46875
26,3532,0.0,1344968890.73149
26,3533,4.0,1346256017.83342
26,3534,0.0,1345165921.31524
26,3535,0.0,1345516299.19104
26,2221,0.0,1345650942.5102
26,3536,0.0,1345778126.19385
26,3537,4.0,1345872438.54065
26,3538,0.0,1346177765.94549
26,3139,-8.0,1346453638.62587
26,2270,0.0,1346535430.97523
26,3084,0.0,1346574292.20046
26,3539,4.0,1346717266.39278
26,1941,4.0,1347396885.01795
26,1566,4.0,1347496203.44348
26,3549,4.0,1347822219.12166
26,3557,0.0,1348118028.92087
26,3511,0.0,1348176277.27467
26,226,4.0,1348247910.74573
26,2001,-4.0,1348281559.28262
26,3558,0.0,1348283066.90126
26,2798,4.0,1360972203.6366
26,1946,8.0,1428211772.0496
26,3559,0.0,1348558197.29992
26,3563,-8.0,1348594097.49308
26,3565,-8.0,1348594863.41185
26,3566,-8.0,1348597542.76798
26,3570,0.0,1349163373.91199
26,3435,4.0,1349196887.84577
26,2734,-4.0,1349593490.54412
26,2151,0.0,1349717472.12475
26,3364,0.0,1349734106.23649
26,3573,4.0,1349752249.98982
26,845,0.0,1350061758.37626
26,1394,-8.0,1350429374.22158
26,856,0.0,1351061628.93618
26,1939,4.0,1351193447.62439
26,3574,0.0,1351280492.24762
26,3510,4.0,1351531523.20394
26,1496,0.0,1351826029.07465
26,2200,4.0,1351878434.06014
26,3576,0.0,1351907068.08741
26,3502,0.0,1352085748.72095
26,3577,4.0,1352240960.05261
26,3578,4.0,1352358132.5582
26,2240,8.0,1352441680.74628
26,441,0.0,1353011196.11276
26,157,0.0,1353087486.86097
26,227,4.0,1353123092.17049
26,3581,4.0,1353187569.77297
26,1643,0.0,1353347354.30226
26,3582,4.0,1353460962.59203
26,3583,0.0,1353472026.29784
26,3584,0.0,1353526427.22945
26,36,4.0,1353980323.41526
26,3586,4.0,1354082503.67216
26,2765,4.0,1354220065.09109
26,3587,0.0,1354302111.15801
26,3588,4.0,1354312356.92574
26,3589,0.0,1354340252.60517
26,3590,4.0,1354679458.34805
26,3591,0.0,1355176730.00497
26,347,4.0,1355332880.50309
26,3592,4.0,1355525882.94816
26,1554,4.0,1355723289.21414
26,3593,4.0,1355701692.00116
26,208,4.0,1356031437.22326
26,3594,0.0,1356034895.47116
26,1820,4.0,1356062322.40387
26,1582,4.0,1356118161.83842
26,3595,4.0,1356118760.30694
26,3596,0.0,1356160480.74389
26,2991,4.0,1356282562.77487
26,942,0.0,1356337687.15517
26,1926,8.0,1356370967.29223
26,3597,0.0,1356372555.04642
26,1101,0.0,1356590122.04788
26,1936,0.0,1356800450.97216
26,3598,0.0,1356800587.30909
26,2180,0.0,1356995188.35162
26,357,4.0,1357071003.28133
26,39,4.0,1357133509.65913
26,1565,-4.0,1357246606.76077
26,2582,0.0,1357329358.76125
26,3599,0.0,1357694583.97558
26,1578,-8.0,1357928585.55057
26,2739,4.0,1358007716.41102
26,3601,0.0,1358049654.37526
26,3602,0.0,1358299618.17272
26,3603,4.0,1363710683.282
26,1503,4.0,1358823843.87409
26,3604,0.0,1358996630.78321
26,3605,4.0,1360028066.45881
26,622,4.0,1360591931.37388
26,2755,4.0,1360690183.52212
26,2819,4.0,1361218703.74137
26,3606,4.0,1361559197.85826
26,389,0.0,1361647734.2037
26,3607,0.0,1361934509.41188
26,3608,0.0,1362369853.01683
26,3609,8.0,1362373583.98823
26,1402,8.0,1362808258.73727
26,1924,4.0,1363106208.33477
26,1985,8.0,1363716902.82097
26,3055,0.0,1363914165.52206
26,3610,0.0,1364074927.05824
26,588,-8.0,1364319419.49217
26,1657,4.0,1364479852.67108
26,3016,4.0,1364711527.38799
26,402,-8.0,1367011224.94762
26,1626,0.0,1367168122.24963
26,3614,0.0,1367530694.11399
26,1884,0.0,1368078878.77733
26,3616,4.0,1368112304.41078
26,374,-8.0,1368341943.83664
26,415,4.0,1368910780.12369
26,407,8.0,1376245269.31586
26,872,4.0,1369083484.49626
26,2474,0.0,1369334684.63437
26,2736,4.0,1369353369.23694
26,2217,0.0,1370139246.57747
26,3617,4.0,1370990688.9496
26,3618,0.0,1371277709.97459
26,1085,0.0,1371397010.42121
26,3619,4.0,1371426230.22577
26,2750,-4.0,1372549200.02738
26,2025,-8.0,1375752515.54483
26,2697,-8.0,1375758608.02047
26,2029,-8.0,1375758608.67254
26,2032,-8.0,1375758609.22312
26,2031,-8.0,1375758609.4095
26,2698,-8.0,1375758609.64301
26,2694,-8.0,1375758611.38806
26,2026,-8.0,1375797295.85315
26,3623,-8.0,1375924969.88899
26,3624,0.0,1375932975.8826
26,3625,-8.0,1375984599.57185
26,2784,0.0,1376111872.95333
26,3626,-8.0,1376233155.02635
26,2027,-8.0,1376233155.13594
26,2024,-8.0,1376233155.26252
26,3627,-8.0,1376233155.34816
26,2696,-8.0,1376233155.49763
26,2030,-8.0,1376233156.48069
26,2701,-8.0,1376382057.37234
26,2023,-8.0,1376452121.9168
26,3631,-8.0,1376452122.26211
26,2028,-8.0,1376452122.41454
26,2704,-8.0,1376454957.00712
26,3632,-8.0,1376456404.17317
26,3633,-8.0,1376456614.1024
26,3634,-8.0,1376456614.40948
26,2372,0.0,1376797579.09254
26,3519,0.0,1376972355.43965
26,1401,8.0,1377219234.97574
26,3641,4.0,1377703363.13823
26,3642,4.0,1377719105.24447
26,2242,-8.0,1377990728.15323
26,3067,-4.0,1378326905.73592
26,3290,-4.0,1378575206.97972
26,404,8.0,1367195688.36734
26,3652,0.0,1379953024.36196
26,2754,0.0,1380234017.25993
26,3653,4.0,1381341184.69454
26,3654,0.0,1384131647.34445
26,3658,-8.0,1385325939.21766
26,234,4.0,1385326268.42485
26,3659,4.0,1385579884.13157
26,3660,-8.0,1385792526.92071
26,1888,0.0,1387760381.00693
26,421,4.0,1396720751.08361
26,254,-8.0,1397079156.92822
26,1397,0.0,1398656887.13413
26,3675,-8.0,1398823866.66949
26,3676,0.0,1399218957.30439
26,1564,8.0,1400166832.41724
26,3677,0.0,1400951067.35592
