1,189,-1,-1,3719
1,770,-1,-1,6077
1,1235,1,1,229
2,1236,-1,-1,8190
2,1318,-1,-1,18455
4,125,1,1,25409
4,127,1,1,25411
4,128,-1,-1,25412
4,41,1,1,25413
4,31,1,1,30145
4,253,1,1,32136
4,918,1,1,10134
4,1518,1,1,32218
4,1946,1,1,12968
4,4352,1,1,12608
6,129,1,1,10080
6,130,1,1,10081
6,131,1,1,10082
6,77,1,1,11489
6,471,1,1,5289
6,728,1,1,5579
6,804,1,1,8484
6,1210,1,1,6479
6,2258,1,1,11057
6,3437,1,1,12862
6,4856,1,1,6767
7,132,1,1,18007
7,133,1,1,18008
7,134,-1,-1,18009
7,136,1,1,18011
7,138,1,1,18013
7,18,1,1,14253
7,796,-1,-1,7214
7,872,1,1,1230
7,990,-1,-1,4043
7,1595,-1,-1,11136
7,5827,1,1,32878
7,8799,-1,-1,32231
8,139,1,1,27060
11,140,1,1,26839
11,3456,-1,-1,2969
12,141,1,1,25123
12,142,1,1,25124
12,143,1,1,25125
12,144,-1,-1,25126
12,145,1,1,25127
12,146,1,1,25128
12,59,1,1,25129
12,147,1,1,25130
12,148,1,1,25131
12,43,1,1,25132
12,149,1,1,25133
12,150,1,1,25134
12,2578,1,1,5698
12,2611,-1,-1,18235
12,5196,1,1,33291
13,306,-1,-1,13696
13,485,-1,-1,11450
13,957,-1,-1,31931
13,1055,-1,-1,17250
13,4733,1,1,8924
13,6192,-1,-1,27074
14,151,1,1,25207
15,153,1,1,19038
15,154,1,1,19039
15,156,1,1,19041
15,157,1,1,19042
15,158,1,1,19043
15,159,-1,-1,19044
15,160,-1,-1,19045
15,161,1,1,19046
15,770,-1,-1,6058
17,180,1,1,22797
17,181,1,1,22798
17,182,1,1,22799
17,183,1,1,22800
17,184,1,1,22801
18,220,1,1,591
18,1087,1,1,5595
18,1981,1,1,22469
18,3382,-1,-1,25685
20,185,1,1,32132
20,186,1,1,32133
20,187,1,1,32134
20,4753,1,1,3020
20,8818,1,1,32483
22,1198,-1,-1,5691
23,189,1,1,24509
23,190,1,1,24510
23,191,1,1,24511
23,192,1,1,24512
23,193,1,1,24513
23,194,1,1,24514
23,195,1,1,24515
23,130,1,1,24516
23,196,1,1,24517
23,197,1,1,24518
23,78,-1,-1,11774
23,151,-1,-1,12241
23,766,-1,-1,29903
23,1462,-1,-1,635
23,2537,-1,-1,29142
23,3179,-1,-1,5053
23,3755,-1,-1,13742
23,8813,-1,-1,32457
24,322,-1,-1,3113
25,151,-1,-1,12233
25,401,-1,-1,5101
25,1238,-1,-1,26649
25,3110,-1,-1,27922
26,106,1,1,22174
26,198,1,1,22175
26,199,1,1,22176
26,200,1,1,22177
26,201,1,1,22178
26,863,1,1,25012
26,1305,1,1,2718
26,5848,1,1,8013
26,6918,1,1,31168
26,9013,1,1,33796
27,203,1,1,9770
27,204,1,1,9771
27,156,1,1,20527
27,164,1,1,19789
27,1489,1,1,18217
27,1643,-1,-1,14710
27,1765,1,1,4842
27,2497,1,1,29444
27,5067,1,1,17272
27,6213,-1,-1,31364
