1,41,1,5.0,1289370556.80938
1,3,1,6.0,1304313526.7069
1,43,1,2.0,1296769494.33436
1,44,1,2.0,1297102509.39137
1,46,1,1.0,1297647973.79808
1,47,1,1.0,1297878331.02521
1,48,1,1.0,1298346435.18333
1,49,1,1.0,1298520615.60603
1,50,1,1.0,1298929715.26896
1,11,1,8.0,1304347161.86053
1,54,1,1.0,1305063765.32477
1,58,1,1.0,1306038669.98591
1,61,1,1.0,1306862212.02685
1,62,1,1.0,1307038479.68031
1,63,1,3.0,1307039032.73144
1,64,1,2.0,1307038941.85577
1,65,1,2.0,1307137106.54251
1,66,1,3.0,1307189946.0805
1,67,1,4.0,1307592681.99493
1,68,-1,-10.0,1311132603.09446
1,70,1,8.0,1347122785.28266
1,71,1,8.0,1347122790.34528
1,77,1,5.0,1359344943.28567
1,42,1,5.0,1289370622.21473
1,45,1,8.0,1297570107.33404
1,51,1,5.0,1301898705.01812
1,52,1,8.0,1301898738.21734
1,69,-1,-1.0,1347122733.43668
1,72,1,8.0,1347122796.10978
1,73,1,8.0,1347122805.28953
1,75,1,5.0,1347122835.5166
1,79,1,8.0,1427727594.65585
1,29,1,7.0,1289555871.04233
1,141,1,2.0,1292823727.667
1,250,1,3.0,1398339622.6926
1,614,1,2.0,1307079072.36748
1,3107,-1,-2.0,1408107476.22615
1,3122,1,3.0,1406129874.04564
1,5643,1,1.0,1374375181.35121
3,264,1,1.0,1289641693.99029
3,83,1,2.0,1290197554.48422
3,172,1,5.0,1292795818.34165
3,141,1,3.0,1292823672.32603
3,266,1,4.0,1293523499.48644
3,71,1,1.0,1295416571.50888
3,67,1,8.0,1304275176.59281
3,217,1,2.0,1304277450.28933
3,97,1,6.0,1304288061.6504
3,54,1,2.0,1305034767.34694
3,183,1,5.0,1305761024.14788
3,272,1,6.0,1306469022.16295
3,159,1,1.0,1307058364.48005
3,64,1,8.0,1307592205.3629
3,275,1,5.0,1309239244.73464
3,276,1,9.0,1309391278.16517
3,22,1,1.0,1322970543.42236
3,280,1,1.0,1324567719.17529
3,171,1,1.0,1325063002.92835
3,281,1,5.0,1328843186.20079
3,176,1,3.0,1330146332.07857
3,197,1,3.0,1335173610.13315
3,282,1,5.0,1335173710.43265
3,82,1,3.0,1339024627.45965
3,284,1,1.0,1339033102.75039
3,285,1,2.0,1341953593.2165
3,192,1,8.0,1345615389.63891
3,211,1,5.0,1346125827.32717
3,289,1,2.0,1347104729.97431
3,292,1,8.0,1384567143.32134
3,45,1,7.0,1289245277.36975
3,186,1,1.0,1306102554.827
3,273,1,2.0,1306611684.44486
3,20,1,1.0,1307103234.49659
3,68,-1,-10.0,1309309207.93565
3,52,1,7.0,1309390992.68538
3,279,1,4.0,1318631855.8713
3,193,1,2.0,1337546128.61206
3,12,1,5.0,1374079267.86669
3,293,1,3.0,1385465129.09051
3,48,1,7.0,1335645163.16182
3,246,1,5.0,1343654404.93319
3,247,1,1.0,1337704462.34329
3,1577,1,2.0,1369195252.29823
3,3081,1,5.0,1365801001.72409
5,71,1,1.0,1296291483.02942
5,48,1,1.0,1298128067.61391
5,41,1,1.0,1298169867.27033
5,84,1,1.0,1302012678.63861
6,75,1,1.0,1293643257.60649
6,192,1,1.0,1314507202.83724
6,621,1,1.0,1404152786.92767
7,48,1,1.0,1298874964.12214
9,296,1,2.0,1305671511.38391
9,52,1,7.0,1306820448.06826
10,1323,1,1.0,1301235508.69089
10,101,1,5.0,1302923672.39342
10,1295,1,2.0,1303055677.04459
10,262,1,1.0,1303846551.95547
10,1627,1,2.0,1304559598.62538
10,67,1,3.0,1305602936.71915
10,47,1,1.0,1301235545.31582
10,107,1,1.0,1302923731.87447
10,41,1,5.0,1302924030.13264
10,234,-1,-3.0,1350619325.38847
11,44,1,2.0,1300042936.98914
11,51,1,2.0,1303360208.24803
11,1452,1,5.0,1304316430.24687
11,221,1,3.0,1304344954.35133
11,616,1,1.0,1304345640.89835
11,1440,1,1.0,1304346190.53891
11,1416,1,1.0,1304476730.2378
11,461,1,2.0,1304604671.01839
11,54,1,1.0,1304625601.79144
11,130,1,1.0,1304633724.71179
11,150,1,1.0,1304636157.73971
11,490,1,2.0,1304888416.16685
11,1688,1,2.0,1304906612.13098
11,1625,1,1.0,1305170612.80379
11,139,1,2.0,1305384893.40456
11,485,1,1.0,1305386627.47925
11,1450,1,1.0,1305389104.82531
11,1690,1,1.0,1305399034.41631
11,492,1,1.0,1305399041.70235
11,1691,1,1.0,1305404112.4406
11,1693,1,1.0,1305425701.58655
11,466,1,1.0,1305466658.23847
11,119,1,2.0,1305477372.30474
11,629,1,1.0,1305587177.12546
11,1695,1,1.0,1305661339.09926
11,1423,1,2.0,1305670104.87097
11,542,1,1.0,1307092150.01209
11,122,1,2.0,1307120794.92675
11,1697,1,1.0,1307508385.167
11,640,1,1.0,1307853568.68323
11,20,1,2.0,1307855319.26521
11,1548,1,2.0,1307907362.20903
11,234,-1,-3.0,1351016393.17361
11,452,1,1.0,1304603765.46944
11,478,1,2.0,1304325274.68778
11,502,1,1.0,1304805450.51666
11,1575,-1,-1.0,1351750748.69888
12,590,1,2.0,1293453463.2234
12,257,1,1.0,1293448479.2438
12,625,1,1.0,1302027410.92431
12,104,1,1.0,1303845167.27664
12,497,1,1.0,1304632429.08472
12,607,1,1.0,1304632735.45239
12,150,1,1.0,1304632831.46489
12,125,1,1.0,1304661079.81366
12,629,1,1.0,1306782389.82588
12,630,1,2.0,1306782934.18831
12,527,1,2.0,1307376516.16748
12,309,1,1.0,1307203964.50231
12,636,1,1.0,1307801864.6767
12,533,1,4.0,1309786504.66381
12,640,1,1.0,1309334581.73972
12,641,1,2.0,1309344051.7888
12,643,1,1.0,1309672885.69551
12,647,1,1.0,1310161594.55051
12,648,1,1.0,1310988044.93488
12,649,1,1.0,1311078731.00122
12,540,1,1.0,1311197118.12336
12,13,1,2.0,1311343538.78158
12,655,1,1.0,1312828234.22481
12,612,1,2.0,1312910715.33995
12,206,1,1.0,1313489996.44196
12,665,1,1.0,1314468916.34233
12,666,1,1.0,1314469330.32543
12,84,1,2.0,1314569984.03229
12,165,1,1.0,1314614597.45504
12,667,1,1.0,1314714481.36728
12,670,1,4.0,1314785571.28579
12,219,1,5.0,1315042012.18405
12,310,1,5.0,1314179705.18161
12,675,1,1.0,1315900666.69268
12,676,1,1.0,1315900901.79193
12,424,1,1.0,1316078513.26736
12,677,1,1.0,1316108705.26651
12,185,1,1.0,1316290010.05079
12,17,1,1.0,1316370789.31937
12,680,1,1.0,1316534255.05056
12,681,1,1.0,1316626238.72845
12,682,1,10.0,1317205991.63175
12,687,1,1.0,1318609449.08457
12,688,1,1.0,1318769759.81642
12,169,1,2.0,1318934839.90129
12,171,1,2.0,1320664827.84695
12,319,1,1.0,1319562204.25243
12,549,1,1.0,1319780903.87288
12,176,1,2.0,1319867686.50509
12,691,1,2.0,1333915764.43392
12,694,1,1.0,1320145019.74568
12,695,1,1.0,1320145147.68026
12,167,1,1.0,1320711507.56228
12,246,1,2.0,1320775184.28278
12,25,1,2.0,1320952688.05671
12,342,1,1.0,1321833232.93929
12,704,1,2.0,1324374326.17475
12,247,1,3.0,1354187523.88798
12,708,1,1.0,1322894645.56179
12,709,1,2.0,1323157366.60339
12,713,1,5.0,1327024069.41695
12,714,1,1.0,1324123115.63137
12,715,1,1.0,1324286088.37141
12,716,1,1.0,1324287280.62527
12,280,1,1.0,1324490168.87022
12,717,1,1.0,1324667478.3448
12,398,1,2.0,1325778652.77732
12,552,1,3.0,1329579518.25187
12,730,1,2.0,1327427230.95085
12,731,1,1.0,1328441260.02598
12,356,1,1.0,1329203360.77083
12,737,1,1.0,1329485873.32364
12,738,1,1.0,1329641304.62532
12,739,1,1.0,1329737805.39002
12,742,1,2.0,1330287127.95137
12,152,1,4.0,1330623953.96268
12,743,1,1.0,1330688017.22777
12,748,1,1.0,1331927407.1112
12,749,1,1.0,1332192131.55518
12,751,1,1.0,1332317702.71363
12,182,1,1.0,1332969727.0028
12,753,1,1.0,1333095146.98039
12,755,1,1.0,1333400613.67476
12,756,1,1.0,1333826780.96341
12,757,1,1.0,1334132142.30499
12,758,1,5.0,1394187578.17334
12,759,1,1.0,1334149534.01854
12,760,1,1.0,1334149679.03137
12,194,1,1.0,1334160263.26971
12,761,1,2.0,1335466719.39386
12,762,1,2.0,1334593877.59763
12,763,1,1.0,1334691486.83086
12,764,1,5.0,1344607963.77934
12,766,1,1.0,1334817618.05718
12,768,1,1.0,1334857102.83683
12,770,1,1.0,1335106644.11677
12,772,1,1.0,1335346774.16776
12,773,1,1.0,1335428716.78299
12,774,1,3.0,1363587193.73366
12,779,1,1.0,1337027288.80205
12,784,1,1.0,1338586711.86684
12,32,1,1.0,1338998922.63657
12,349,1,1.0,1339452517.6237
12,792,1,1.0,1340050030.68924
12,794,1,1.0,1340887182.72998
12,263,1,1.0,1341043672.52884
12,264,1,3.0,1346890534.04278
12,800,1,1.0,1342547726.30045
12,192,1,5.0,1343277068.24733
